id,text,label,label_text
es_0901147,"defectuosa, bateria no se carga

me llego defectuosa, solo funciona enchufada. lo malo que mi hijo perdio el lapiz y no la puedo devolver. no la recomiendo!!!",0,0
es_0675812,"malo

yo he tenido que tirar el cartucho negro. supongo que pasa a veces, y a mi fue esta, con la del color no tuve problema",0,0
es_0507187,"Faltal

Fatal, incluso faltaban piezas y la señal muy mala",0,0
es_0549752,"Menuda porqueria!!

A mi ma llegado en perfecto estaso pero no funciona!!!!!..menudo trasto e comprado.",0,0
es_0124124,"No dura la batería

Son muy chulas estéticamente, pero al cabo de un par de meses la bateria dura unos 30 minutos y tienes que tenerla cargando para usarla. El boton de encendido esta en la base por lo que es bastante incomodo al no durar nada la bateria y tener que hacer uso de él en cada uso. Una pena",0,0
es_0003109,"malos de verdad

Recomiendo NO comprarlos, ya que duran unas 5 horas, y luego se caen por si solos",0,0
es_0336648,"El mecanismo biene desmontado...

Es bonito pero el mecanismo biene desmontado x dentro y no vale...",0,0
es_0151039,"No es lo que esperaba

No cubre la pantalla completa y estéticamente no queda bien, esperaba que cubriera toda la pantalla y se queda como un centímetro sin proteger.",0,0
es_0732097,"Gonzalo

No ha llegado en las fechas precisas y no dan solución alguna para que me lo entreguen ya o devuelvan inmediatamente su dinero",0,0
es_0155631,"Mal.El teclado se desconecta y esta desconfigurado

El teclado se desconecta y esta desconfigurado, parentesis,( comas... no estan en su sitio). El raton es impreciso. No estoy contenta con la compra, no ke sirve para nada relentiza mas mi trabajo en lugar de ayudarme a ir mas rapido como esperaba. Si no fuese xq mi gato ha arañado un poco la funda lo devolveria.",0,0
es_0571245,"Cremallera de juguete

Se me rompió la cremallera el mismo día que lo compré",0,0
es_0936089,"Una estafa!!

Una estafa, un mes y diez días después de recibirlo ya no carga. No hay forma de poder devolverlo? Esto es lo que pasa por comprar en Amazon. Esta es la última compra que hago en esta plataforma.",0,0
es_0154044,"No lo recibí

Sin recibirlo aun a veremos",0,0
es_0977848,"Páginas en blanco

Creía que era un libro, no un diario.. PARA QUE ESCRIBAS TÚ. Totalmente en blanco con poco más de dos páginas con frases. 12 pavos a la basura",0,0
es_0627321,"Vergonzoso

Vergonzoso, oxidada, llena de mierda, y rozada y encima si la descambio me cobran 5€",0,0
es_0393977,"No es lo que pensaba

Soy incapaz de conectarlo. Las instrucciones en chino e inglés muy escueto",0,0
es_0687501,"No lo recomiendo 0%

después de recibir mi nuevo pocophone y esta lámina, la puse antes de usarlo. Y fallaba la pantalla pues tenía que pulsarla muchas veces y de mil maneras hasta que finalmente me reconocía el dedo... desesperado quité la lámina y MILAGRO, la pantalla iba bien con mi dedo... dudoso de si era mi dedo, mi nueva pantalla o poner el protector nuevo en una pantalla nueva esperé unos días e hice todos los pasos... limpiar el cristal pasarle la toallita dejarlo superlimpio y poner mi segundo protector... :V y para mi sorpresa va igual de mal. Conclusión: 9 euros a la basura",0,0
es_0941443,"Fatal

Desde casi el principio los botones laterales dejaron de funcionar y el vendedor no responde. No comprar de este vendedor no responde",0,0
es_0531884,"Dudo que el producto se llegue a poder utilizar.

No creo que sea muy buen producto, ya que la empresa que lo distribuye carece de formalidad, y actúa fraudulentamente. Al menos en mi caso",0,0
es_0063954,"No compatible con las conexiones que utilizamos en España

Este modelo se comercializa en Alemania,pues tanto el embalaje e intrucciones vienen en alemán, aparte el cable q trae para conectarlo a la linea telefonica no corresponde a los que usamos generalmente en España.No he podido cargarlo a no tener intrucciones en español...incluso las he buscado por internet y no estan disponibles. La próxima semana iniciare los tramites para solicitar la devolucion",0,0
es_0617814,"Mecanismo de apertura defectuoso

El equipo llega perfectamente embalado, y su montaje es muy sencillo. Fácil manejo y practico. Nos llego el equipo con el botón de apertura defectuoso, que fallaba muy a menudo, por lo que lo tuvimos que devolver.",0,0
es_0001302,"NO funciona

EL TDS y el EC no funciona, los botones se quedan cogidos. 1 hora tardé en devolverlo En mi opinión, no merece la pena",0,0
es_0966255,"Mala compra

No merecen la pena. Mala calidad y hacen cosas raras. Después de un viaje perdí la mitad de uno de ellos. Mala compra.",0,0
es_0704998,"No funciona bien del todo

Para montarlo hay que tener idea de electricidad del automovil, ya que hay que conectarlo a la luz de marcha atras y ser un poco manitas ya que hay que desarmar parte del coche. Por otra parte, por lo menos el que me ha llegado a mi, no funciona correctamente, ya que cuando faltan pocos centimetros para chocar sigue pitando rápido sin llegar al pitido continuo. Tengo otro igual comprado en una página de oriente y funciona mejor que este.",0,0
es_0998280,"No llega el pedido

Despues de dos meses no llega el pedido",0,0
es_0043767,"Rosca

El disco no dispone de rosca. Al comprarlo te propone comprar un adaptador hembra M14 pero que no sirve por ser demasiado grande. Vamos que ahora para buscar un adaptador hembra de su tamaño la cosa está complicada. El paquete no lo devolví porque lo abrí pensando que todo iría bien.",0,0
es_0660408,"No me ha llegado

He ido a ver el localizador a ver por donde iba el producto y pone que esta entregado !! pero a mi no me ha llegado nada !!",0,0
es_0341784,"Jorge lima

El cristal templado bastante mal, tengo algo de experiencia poniendo estos cristales y no encaja. Pongo una foto de como queda...no lo compreis. Espero que el vendedor me devuelva el importe",0,0
es_0358390,"Un timo

Al principio muy bien, pero después 3 meses al abrirlo en la parte de agua caliente no abre del todo y hoy después de 6 meses se ha roto la manguera y se ha quitado una bonita que va en el grifo. Por ello, no creo que sea de la marca Roca. Ahora de nuevo tendré que solicitar la garantía y cambiar de nuevo el grifo. Un tipo por tanto.",0,0
es_0975777,"Nunca llegó

Lo pedí y se perdió por el camino. Me ofrecieron un reembolso y no lo quise, Preferí que me lo enviaran. Se volvió a perder por el camino. Al final, solicité el reembolso y me lo hicieron sin problema.",0,0
es_0821013,"No dan servicio. No entregaron el producto

Nunca llego a pesar de esperar un mes por el. Tardaba entre 1 y 3 semanas; a la tercera semana me dicen que espere una semana más y cuando vuelve a pasar el plazo, ( yo había preguntado ya si llegaría o no) me dicen que se habrá perdido y que me devuelven el dinero. A la pregunta de si no pueden localizarlo o solucionar de otro modo la simple repuesta es no.",0,0
es_0400720,"Javier

Por el servicio de reparto no volvere a comprar en Amazon a no ser estrictamente imprescindible. Nunca atienden a los comentarios",0,0
es_0443454,"Llegó rota

Muy mala. Pequeña y llego rota no se puede usar",0,0
es_0081514,"Venía defectuoso

No me a gustado,las cremalleras venían rotas",0,0
es_0606547,"FATAL

NUNCA ME LLEGO AUNQUE DICE QUE ESTA ENTREGADO Y NO ME HAN DEVUELTO EL DINERO AUNQUE DIJERON QUE LO HARIAN, DE ESTO HARA UN MES O DOS",0,0
es_0332058,"No la compres!!!!!

Mala como un demonio. Lenta, nada fiable, cargaba archivos y aparecían en el explorador, pero cuando los ejecutaba no estaban. Vamos, muy inconsistente, una compra completamente desaconsejable. No le doy menos de una estrella porque no puedo!!!!!",0,0
es_0811687,"No ha cumplido las expectativas

Esta compra no ha valido la pena, no cae el chorro recto, compro otra hace tiempo y me funcionó muy bien pero esta no está cumpliendo las expectativas que tenía.",0,0
es_0111261,"Donde esta mi pido

Donde esta gafas todavia no has llegado",0,0
es_0568764,"Muy mala calidad

Me ha salido mal la compra. Tiene un par de meses y ya se ha puesto todo negro de la humedad. Las ventosas sujetan muy bien,es lo unico bueno. Tiene poca capacidad. La telilla se me rompio sola por los bordes, el neopreno malisimo. Y el precio muy caro para el resultado que da, no lo recomiendo en absoluto.",0,0
es_0466996,"No lo recomiendo

Es demasiado baja,mal transportada,",0,0
es_0424322,"No me ha gustado

La verdad no me ha gustado. Lo peor es que la saque del plástico y se le cayeron las piedras",0,0
es_0105703,"Malo

Malo, está prácticamente líquido, no sujeta ni alarga. Huele a quitaesmalte de uñas( no se si llevará mucho en la tienda). El peor de esta marca.",0,0
es_0482548,"No lo compres

Una máscara pierde gel y la otra tiene la cinta a punto de romperse.",0,0
es_0300737,"Marga

Todavía no ha llegado! Muchísima demora......no entiendo porqué cambian la fecha de entrega..estamos muy enfadados..Era un regalo para un niño.",0,0
es_0449736,"Mal material

hace 10 dias que lo tengo si apenas uso y las esquinas donde va encajado el kindle a presion salta el plastico a trocitos, muy mala calidad del material.",0,0
es_0215863,"No se ve bien

La imagen no se puede adecuar a la pantalla",0,0
es_0587593,"Mala opción

No digo que no sea seguro, pero al ponerlo le quita mucha claridad a la pantalla, cuesta ver la hora y demás dígitos.",0,0
es_0408019,"Pequeñísimo

El conjunto rosa es pequeñísimo sobre todo la falda",0,0
es_0724939,"De momento muy mal ya veremos el tercero que viene en camino

Buenas he comprado uno y lo he tenido que reemplazar dos veces el primero estaba usado y el segundo se queda bloqueado la pantalla y los botones",0,0
es_0021508,"No llego el paquete

Lo tenia que recibir el 10 de febrero y a dia de hoy no lo he recibido aún no estoy contento con el trato",0,0
es_0564231,"Muy mala calidad de materiales

La calidad del producto deja mucho que desear, han llegado partes de piezas en muy mal estado, dobladas, no recomiendo a absolutamente nadie comprar este artículo.",0,0
es_0547514,"No es para tanto

En mi caso no he notado mejora alguna. No sé porqué lo alaba tanto la gente. Diría que hasta las manchas las veo más oscuras...",0,0
es_0649168,"NO ES TAKARA TOMY

Mi hijo tenia una ilusión enorme con esta beyblade. Cual es su sorpresa cuando lo primero que se fija es que no es de takara tomy como figura en el anuncio, y además no hace lo que se supone que debería hacer. Total, está hecho polvo porque es una copia.",0,0
es_0145145,"No vale la pena

Muy barato, pero el primer cartucho que he probado echa gotas de tinta por todas partes (en la mesa donde lo estaba manipulando) y al ponerlo en la impresora me dice que el cartucho está ""dañado""; vamos, que no se puede utilizar. Seguiré probando los otros tres cartuchos, pero ya he perdido el 25% de lo que he pagado por ellos.",0,0
es_0649995,"NO COMPREIS

No vale para nada, al ser curvo, se despega de los lados a las horas y hace que el tactil no funcione correctamente, es tirar el dinero",0,0
es_0576054,"Nada recomendable

Una porquería, no se puede actualizar",0,0
es_0913022,"Parece que no funciona en España

Llevo casi dos semanas intentando a registrarme en Instantink y no he podido. El website de hp es un desastre.",0,0
es_0759641,"Note 8

No funciona. El producto viene defectuoso. Necesito me lo cambien. He seguido las indicaciones y he instalado la aplicación y no funciona",0,0
es_0857442,"No es muy buen producto

Aunque es muy útil para los niños, y me ha servido, no lo recomiendo por los chupones, se caen muy a menudo y uno de los que me vinieron no pega y se cae constantemente....",0,0
es_0126741,"No era mi deseo

Pedí el DVD ya que poseo el CD...y me mandan el pack de CD +DVD.No estoy contento con la gestión de Amazon ya que he pagado un importe que no procede ,ya que no es lo que desee.",0,0
es_0240663,"Calidad y buen precio

Me gusta mucho ,aún que vino con un arañazo y unas manchas el vendedor muy amable lo solucionamos rapido,es de buena calidad lo recomiendo",0,0
es_0566332,"Monica Esteve

Es un engaño. El vendedor lo anuncia como juego de 200 piezas y vienen solo 100. Casi la mitad. Vergonzoso.",0,0
es_0088383,"En mal estado

El libro está bien, pero venía como usado, desgastadas las esquinas y rayado entero",0,0
es_0125072,"Mala calidad

No aguantan, se despegan. La idea es buena pero el material es malo.",0,0
es_0587825,"Pequeña

No vale para una cama de 90 se queda pequeña",0,0
es_0063031,"Estafadores

Solo me ha llegado uno lo pedí con la intención de regalar para mi cumple a mis amigas que poco vergüenza",0,0
es_0012443,"No es la de la foto la que mandan,cuidado

Es un timo..no es la muñeca de la foto la que mandan,es morena sin flores en el pelo sin cinturón,estoy muy enfadada con la muñeca incompleta que me han mandado.",0,0
es_0153892,"UNA BASURA

Una estafa! Me llego el día 3. Hoy día 8 ya no funciona. Bueno, antes funcionaba pero no pillaba ni un mosquito. Los he visto posados en el borde y el ventilador no los aspira. Sólo pilló uno y cuando abrí la caja salió volando. Una basura, dinero tirado a la basura. No entiendo cómo hay gente que dice que es buena compra. La peor compra en Amazon hasta ahora.",0,0
es_0855280,"No cubre toda la pantalla.

No ajusta bien. No cubre toda la pantalla y el contorno queda despegado.",0,0
es_0338662,"No es un filtro para seat altea xl

Este filtro no es para un seat altea le falta un platico arriba y abajo para se acople bien, la verdad que una decepcion, yo no lo sabia y cuando estaba cambiandolo y vi eso ya manche el filtro nuevo asi que ni me he molestado en reclamar.",0,0
es_0896388,"No lo compréis.

Le acaba de llegar a mi novia y está muy descontenta, un timo total, dos o (como mucho) tres flores por color y listo. Si, son bonitas pero no merecen la pena por ese precio.",0,0
es_0852693,"muy malo

Parece una carcasa interactiva, pero no lo es, solo es protectora y un poco transparente entonces se ve la pantalla, pero no tiene notificaciones, la tapa se ralla al otro día y pesa 60 gramos!!!! no es cómoda para sacar fotos o filmar ya que al dar vuelta la tapa no se ve lo que se filma ya que la tapa no es totalmente transparente",0,0
es_0850948,"Piel seca

No me gusto, me deja la piel seca y tacto grasoso, no la volvería a comprar",0,0
es_0566044,"Tejado antena

Esta bien pero la unica falla que huvo es que no vino el color que ponia en la foto del pedido",0,0
es_0409522,"No encaja y no te abonan el importe.

En la especificación pone protector para iphone 7 pero al colocarlo sobresale por los bordes y en poco tiempo se rompe. Llamé para pedir reemplazo, les adjunte una foto y me dijeron que el protector era correcto y que no procedían a la reclamación. Adjunto fotos en la que se observa que el protector esta correctamente ajustado al teléfono y donde los bordes sobresalen del teléfono.",0,0
es_0312643,"no es lo para Macbook air

El tamaño es mayor no se puede utilizar para el mac book air.",0,0
es_0663754,"Robo

Sólo llegó uno. Alguien se quedó los otros 9.",0,0
es_0038195,"Carla

El cristal de la linterna está despegado y se cae, he pedido otra para poder regalarla como tenia previsto y me ha vuelto a pasar lo mismo",0,0
es_0227948,"Mala mala

La tele está muy bien pero se oye como si hubiese una lata vieja malisima la calidad de sonido lo devolvere",0,0
es_0639240,"Se doblan los palos

Los palos de aluminio (?) que lleva para que se sujete la bañera se doblan y se sale todo el agua, no son lo suficientemente fuertes para darle estabilidad.",0,0
es_0072715,"Decepción

Hay que tener mucha paciencia para que las judías pasen por la máquina. Como estén un poco blandas por la punta no pasan por las cuchillas. Y las que pasan se van girando y dejan de cortarse los bordes. No lo volvería a comprar. Se quedará al fondo del cajón.",0,0
es_0192672,"No ha llegado

EL PRODUCTO NO HA LLEGADO. HE INICIADO LA DEVOLUCIÓN PERO HASTA AHORA NO SÉ NADA",0,0
es_0691550,"recondicionado

una cosa es que tenga algún daño estético, y otra cosa es que no se incluya lo necesario para montarlo..... así señores no.!",0,0
es_0277671,"Llega rota

Tres veces la pedí, tres veces llegó rota por el mismo sitio... Increible pero muy cierto, pierde agua por la grieta.",0,0
es_0766006,"Llegó arrugado y defectuoso

El adhesivo llegó arrugado y sin la palabra TOILET. La pegatina estaba cortada por abajo y no llevaba la palabra Toilet.",0,0
es_0307756,"Logística y entrega

El producto es de calidad. El servicio de logística un desastre. Nos perdieron el producto y nos mandaron un mensaje diciendo que habíamos firmado la recogida cuando ni siquiera sabíamos donde estaban los taburetes.",0,0
es_0630993,"AUN NO LO HE RECIBIDO

No puedo valorar la calidad del producto ya que AUN NO LO HE RECIBIDO. No puedo entender que aún esté en camino....",0,0
es_0856327,"Decepcion

La pulsera me llegó rota x la mitad. No reclamaré pero ha sido una decepcion",0,0
es_0580142,"No ha llegado el producto

No ha llegado todavía y tenia que haberlo hecho el 25 de julio",0,0
es_0559528,"Insatisfecha con la compra

No he notado ninguna diferencia utilizando las bolas en el secado. Cogieron un olor raro",0,0
es_0305390,"Decepción

Love de como si fuera cristal y no lo es",0,0
es_0243559,"No tiene nada importante un gasto dinero inútil

No sirve para nada es un juguete ni lee códigos ni los borra decepcion total no sirve",0,0
es_0043204,"Mal

Aunque el producto es como el que se muestra en las fotos, a mi casa llego roto. Estoy muy descontenta",0,0
es_0296343,"Mala.

Pues es un trocito de plástico cutre. Difícil de instalar. Con la sensación de ser mala mala. Va de vuelta sin poder instalarla al Router de Movistar.",0,0
es_0660858,"No funciona

No funciona el sonido, he comprado 2 y ninguno va",0,0
es_0818184,"antiadherente de teflón clasic

En poco tiempo; No he usado nunca ningún utensilio de metal, y el antiadherente de teflón, esta rayándose, y se pegan los alimentos",0,0
es_0346546,"Da igual

Si le pudiera dar 0 estrellas se las daría, lo compré porque pensé que el sonido de mi canapé se iría con amortiguadores nuevos y la verdad es que sigue sonando",0,0
es_0296401,"No lo recomiendo

No he podido imprimir casi copias que salieran bien. Enseguida falla y salen mal, como si se estuviera acabando el tóner. Culpa mía por no probarlo antes y devolverlo. No lo recomiendo.",0,0
es_0090359,"No recomendable

La calidad es buena. Solo que la función del Focus peak es horrible. Al activarla, te centra el Focus peak en los parámetros de cámara y no en la imagen. Algo muy absurdo. Tampoco te reconoce la opción de Focus peak de la cámara. Algo imperdonable. En cuanto a brillo y uso externo, un 8. Pero en general, un 2.",0,0
es_0036021,"Mala calidad

Mala calidad, dudo que sean originales",0,0
es_0613393,"No llegó

Tuve que solicitar el reembolso, ya que nunca llegó el pedido, mala empresa, y mala gestión, no comprar ningún articulo de esta empresa.",0,0
es_0962766,"Nunca llego...

Hice el pedido el 30 de nov y nunca llego hoy es 12 de dic....",0,0
es_0858605,"ESTAFA

Es una estafador el vendedor este pedí mi producto y aún no llegó después de 1 semana de demora. No contesta al correo que le mande y se cobró el producto sin entregarlo",0,0
es_0627298,"Defectuoso

Viene con fallo de impresión. Le faltan dos capitulos",0,0
es_0405865,"Mediocre

Calidad mediocre, dejando de lado que me llego el cristal rayado, no presenta mucha calidad que digamos, y lo mas importante, el vendedor es de Alemania, esto me dio confianza, pero luego he recibido un producto chino, por lo que me tengo que creer que sea borosilicato y que no contenga BPA los plásticos...no me fio de las normativas de otros países y en España, llegan miles de artículos con BPA y nadie puede parar esto, ni siquiera aduanas (Tributaria). Edito, tras preguntar al vendedor me dice que la botella es de vidrio, pero en el anuncio pone borosilicato, en que quedamos?",0,0
es_0199799,"No funciona

No vale. No sé en que aparatos funciona, pero no vale ni para movil BQ, LG, ni tablet...es gastar dinero a lo tonto. Deberia especificarse bien los dispositivos compatibles, si es que hay alguno.",0,0
es_0572424,"Alfombra no recibida

Alfombra k hace un año k la pedí y la pagué y aun estoy esperando a recibirla",0,0
es_0233257,"Muy muy disgustado

Muy muy disgustado Compre el producto y solicite la devolución por un problema de tallaje. Pasados 10 días no tengo ninguna noticia del estado de la devolución ni de dónde se encuentra el producto (soy cliente premium). Pongo una estrella porque no me dejan poner menos...",0,0
es_0580497,"Poco practico

Si pudiera lo devolvería . Se me hace muy difícil de llevar para el día a día. Lo compré para sustituir el carro y al final no cumple las espectativas.",0,0
es_0308474,"Es una vergüenza

Es una vergüenza que un adhesivo venga doblado en cuatro partes. Al ponerlo en la pared no hemos podido quitar las arrugas que traía y este es el resultado. Al final he tenido que quitarlo.",0,0
es_0301375,"No se sujeta

No hay manera de que se quede correctamente sujeto. Siempre resbala y acaba cayendo. Es indiferente el peso que le pongas, incluso vacío se me ha caído. El plástico se ve de buena calidad, pero si no se queda sujeto carece de sentido todo. No lo recomiendo.",0,0
es_0232767,"Nunca más!!

Nada más abrirla se doblaron todas las varillas por un poquito de viento, 2 de ellas se rompieron y rajaron la tela....he tenido que comprar una en un puesto en la playa donde estaba, algo más pequeña sí pero más barata y ha aguantado toda la semana.",0,0
es_0523745,"Parecia que si, pero no

Parecia genial, pero ni la bateria da potencia , ni dura mas de una semana",0,0
es_0110401,"Producto pesimo

Han venido pegadas entre sí, son como de gente ma",0,0
es_0246700,"Descontenta con la compra.

No me ha gustado nada el producto, los colores no tienen nada que ver con el color que se describe en las tapas, son mucho más oscuros, ejemplos, azul clarísimo es azul turquesa fuerte, marrón beige claro es marrón chocolate fortísimo, vamos nada q ver...otra cosa es la punta gruesa pintan mal, muy descontenta con la compra, lástima desechar la caja donde venían y ponerlos directamente en el bote que tenía nada más recibirlos, error grande, ya no podré devolverlos.",0,0
es_0042687,"No son los mismos colores

Nada que ver con la foto, no es gris es amarillo y azul, mala compra",0,0
es_0209470,"No me gusta

A mí no me queda bien el pelo. Tanto bombo a la marca y no me parece bueno.",0,0
es_0335732,"Todos están ya rotos..

De 4 ya se han roto los 4,no los recomiendo para nada...",0,0
es_0855484,"No recomendable

Muy indeble, no me a durado ni una semana con la tortuga",0,0
es_0367427,"Si solo quieres una funda este es tu articulo

Para nada. Me a pasado lo mismo que a los otros comentarios y aún así tiene una puntuación alta. No me lo explico",0,0
es_0053260,"No me llega y encima quitan la foto es muy raro.... Esto

No me ha llegado en la fecha dos vece indicadas... ¿Que es lo que pasa porque no me llega?",0,0
es_0449312,"Una estafa

No tiene seis meses, se ha usado poquísimo y ya está picada. Una estafa",0,0
es_0353799,"NADA PRÁCTICO

MUY FRÁGIL Y NADA PRÁCTICO. QUEDA DEMASIADO BAJO. MUY MALO",0,0
es_0597632,"Mejorable

No encaja del todo la batería entonces no funciona.",0,0
es_0744515,"horrible puesto

Queda super feo almenos en chica ya que hace unas bolsas x delante super feas en la parte de las letras q ocupa casi toda la parte delantera",0,0
es_0074896,"Muy malos

No he llegado a darle ni 3 usos y ya no se escucha por un aurícular, pésima calidad para unos auriculares.",0,0
es_0291786,"Malísima calidad

Pinzas de malísima calidad. La mayoría vienen astilladas. Resultan hasta peligrosas. A pesar de ser un producto plus, su precio es más caro que las que venden en la calle y de peor calidad. No esperaba esta calidad de un producto vendido por amazon. Totalmente decepcionada.",0,0
es_0793986,"Llego roto

Me llego roto así que no he podido disfrutar del producto. Me dieron unas pautas para descambiarlo que al final me salía más caro perder el dinero. Así paso",0,0
es_0081143,"Venía rallada y rota por una esquina

Me ha gustado la rapidez con la que recibí el producto. No me gustó nada que llegase rota por una esquina y que conste que venía muy bien embalada por lo que no entiendo que control de calidad siguió, y para colmo bastante rallada. Por lo que lo devolví y me devolvieron el dinero, y fue rápida la devolución. No la volveré a comprar ya que el control de calidad deja mucho que desear.",0,0
es_0606104,"Ruth Diez

Es muy cutre. Parece un trozo de cinta adhesiva negra sin mas y se despega. Muy descontenta con este producto.",0,0
es_0161540,"Se oxidan.

Primer uso, primer lavado y aparecen manchas de óxido! Iniciada devolución!",0,0
es_0105301,"Lo hacen muy mal

El aceite por qué el filtro de aceite no servirá y e pedido otro a otro proveedor en lugar HF 160 me envías HF 163 y con los problemas de devolución lo e tirado",0,0
es_0954195,"Mal funcionamiento

El producto ha llegado mal, imprime una linea en medio del documento",0,0
es_0040461,"Si funcionara sería fantástico

No hay manera de emparejarlo, ni con la intervención de DOMOS. Lo voy a devolver",0,0
es_0791758,"Mala calidad

No tiene costuras, pero lo mismo en cuanto lo lave se va a deshilachar. Es malísimo.",0,0
es_0025939,"No es recomendable.

Vino mal pintado, los huecos dónde van los tornillos no coinciden con los que se ponen en la madera, es bastante endeble y difícil de armar. No tiene vidrio sino plástico en la puerta que cierra. La lámina de acero vino golpeada. Realmente no lo recomiendo.",0,0
es_0505846,"Carrito de la compra

El 8 de mayo hice la compra y al mes se le salieron las ruedas... No lo recomiendo, estoy muy decepcionada con la compra",0,0
es_0861402,"No recomiendo su compra

El protector no cumple con lo requisitos mínimos, al ponerle una funda se me quito y se partió, tampoco reconoce la huella en la pantalla, no lo recomiendo.",0,0
es_0845777,"Un timo

Nunca me ha llegado...",0,0
es_0369997,"Caro

La verdad es que aun sabiendo que los acabados no eran los que esperaba para el precio que tiene.... me gustaba bastante hasta que se me cayó y dejó de funcionar. Solo lo he usado 2 semanas y pude apreciar como iba perdiendo color mostrando el dorado del metal. Tambien me compre uno de la serie 800 y aun que tambien fue algo caro...merecio la pena asi que mi conclusión es que si te vas a gastar el dinero en un bolígrafo hazlo a lo grande y sino un bic que tambien escriben de lujo.",0,0
es_0411784,"Fatal

He consumido los 5 botes y no he notado nada",0,0
es_0927119,"Un desastre

Nunca me llegó el producto...y se supone que lo tendría aproximadamente un día después de haberlo pedido. La empresa de transporte (MRW) tampoco contestó a mi reclamación.",0,0
es_0275385,"No funciona la pantalla tactil correctamente un vez instalado

No funciona la pantalla táctil correctamente un vez instalado. Realmente es difícil pulsa cualquier cosa que este en los bordes curvos de la pantalla de mi S8. Ademas es realmente feo como queda la parte que pega del protector. Al ser completamente transparente se ve muy feo la pega del cristal. No lo recomiendo para nada.",0,0
es_0049130,"Demasiado pequeña.

Muy pequeña para el tobillo. Más bien es una pulsera... y se rompió el enganche el primer día...",0,0
es_0103616,"Estafa

Pésimo producto,como puede apreciarse en las fotos,las tiras han llegado defectuosas. Están inutilizables,ni una se ha podido aprovechar. Han venido con humedad.A saber si ya estaban caducadas.",0,0
es_0014886,"Roto

Venía con el palo de arriba doblado",0,0
es_0715133,"Mala suerte?

Para empezar, la caja no llegó con el sello de amazon cerrado. Estaba abierta y con otra cinta de embalaje por encima, como si hubiera sido abierta antes. El plástico donde venía la funda estaba rasgado, y la funda con una mancha. Parecía que nos hubiera llegado algo de segunda mano. Además, el sofá tiene las medidas que recomienda el vendedor pero la funda quedaba justa y tensa. No encajaba bien. Por otro lado, el tejido parecía gustoso y fácil de mantener, pero no lo volvería a comprar. Una pena porque parecía una buena idea y estana buscando algo para mi sofá.",0,0
es_0147743,"Se rompió apenas lo abrí

Cuando abrí la cuchara se rompió inmediatamente",0,0
es_0582347,"MUY MAL

El bote vino roto, la colonia se salía por todos los lados y al ser un envase azul decoloró el mueble donde estaba. Muy mala experiencia.",0,0
es_0578357,"No vale la pena... mala calidad

Pésima calidad, se rompió con una persona de 70kg al intentar levantarse",0,0
es_0659052,"Muy lenta la entrega

Tardó una barbaridad en llegar; no tiene ningún sentido comprar por internet un cable que encuentras fácilmente en tiendas, si no es ni especialmente más barato no, sobre todo, rápido en llegar.",0,0
es_0548002,"Nunca me llegó

Dos meses esperando y nada...y me lo volvieron a enviar y nada.",0,0
es_0285769,"Mal diseñada.

No coincide el agujero de la parte posterior con el dibujo del logo del movil,",0,0
es_0757209,"Ojo con la talla, engaña

Los compré para mi marido porque ya tenía otros de la misma marca y talla y le quedan super pequeños, tanto que no se los puede ni poner...",0,0
es_0171851,"No vender por separado.

Juego marcado como ""no para vender por separado"". Supongo que es la típica copia que viene incluida en un pack con la consola o algo así. A mi me da que esto es ilegal.",0,0
es_0667350,"Cuidado con este producto

Coincido con las opiniones de los frustrados compradores que adquirieron un ssd de 1 TB y recibieron 1 ssd de 250 gb. Y Amazon ni rectifica ni escucha a los compradores perjudicados, como es mi caso.",0,0
es_0086752,"No me a llegado el producto

No me a llegado el producto",0,0
es_0905776,"No recibido

No he recibido el producto. Aparece como entregado, pero no lo he recibido en el día indicado. Pido que comprueben.",0,0
es_0258146,"Horario de entrega

-Del producto nada que decir, cumple las expectativas. -Embalaje perfecto. -Empresa transportista, parece que bien. -Opciones de envío y en concreto horario de entrega pésimo. Compro por internet para no tener que moverme a una tienda o a la oficina de una empresa de transportes. Estoy en casa todas las tardes de la semana desde las 16:00 h. y los últimos paquetes siempre llegan en horario de mañana, se dejan a vecinos, porteros (sin mi autorización), o incluso hay que ir a buscarlo a la oficina de la empresa de transporte. Quizás por mi falta de conocimientos, aunque le he dedicado muchas horas a navegar por la web de amazón no encuentro un lugar donde especificar la hora de entrega. Propuesta para Amazón: Tener la posibilidad de fijar la hora de entrega en la configuración del envío, cuando menos en horario de mañana o tarde. entonces si que será un servicio de compra online. Si me crea tantos problemas recibir un paquete en casa, tendremos que volver a la tienda del barrio.",0,0
es_0025317,"No ha sido lo esperado

No ha dado el resultado esperado para el espolón.",0,0
es_0621670,"Mal

fatal, él filo blanco/negro cubre media pantalla la cual se queda inutilizable, no se ve de calidad y por él precio que tiene hay otros mejores No volveré a comprar",0,0
es_0110517,"Indignado

Llevo esperando desde mediados de junio a recibir el producto, y aun no lo he recibido, pero si que me lo han cobrado. Vergonzoso comprar un producto y que ni siquiera pueda ser reclamado",0,0
es_0882454,"No la recomiendo

Mala. Tuve que devolverla porque se infló al poco tiempo",0,0
es_0344862,"Que sea la mas cara no significa que sea la mejor

No me ha gustado. Cuesta mucho que detecte la bolsa. Se ve muy grande pero porque su tamaño está muy desaprovechado. El sistema de sellado da bastantes problemas y ya se me han abierto varias bolsas. No la recomendaria",0,0
